City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,Gull Lake,CA,2022-12-09 18:40:20,50.1001,-108.4847,29.21,79,100,7.67,overcast clouds
528,Namatanai,PG,2022-12-09 18:40:21,-3.6667,152.4333,78.4,81,72,2.57,light rain
529,Mendi,PG,2022-12-09 18:40:21,-6.1761,143.6513,55.35,98,100,2.68,overcast clouds
530,Havelock,US,2022-12-09 18:40:22,34.8791,-76.9013,55.99,74,75,13.8,broken clouds
531,Qaqortoq,GL,2022-12-09 18:40:22,60.7167,-46.0333,17.64,74,0,7.11,clear sky
532,Sechura,PE,2022-12-09 18:40:22,-5.5569,-80.8222,78.39,54,98,12.55,overcast clouds
533,Baykit,RU,2022-12-09 18:40:23,61.67,96.37,0.72,98,100,4.03,overcast clouds
534,Dicabisagan,PH,2022-12-09 18:40:23,17.0818,122.4157,76.75,90,99,8.5,overcast clouds
535,Qandala,SO,2022-12-09 18:40:24,11.472,49.8728,75.83,75,97,5.19,overcast clouds
536,Havre,FR,2022-12-09 18:40:24,49.5833,0.3333,33.57,100,40,3.44,scattered clouds
537,Murgab,TM,2022-12-09 18:40:24,37.4966,61.9714,30.07,64,100,11.5,overcast clouds
538,Bapatla,IN,2022-12-09 18:40:25,15.9,80.4667,70.88,94,100,13.42,overcast clouds
539,Quelimane,MZ,2022-12-09 18:40:25,-17.8786,36.8883,82.35,78,20,6.91,few clouds
540,Kibondo,TZ,2022-12-09 18:40:26,-3.5864,30.7203,61.14,92,100,2.95,overcast clouds
541,Payakumbuh,ID,2022-12-09 18:40:26,-0.2202,100.6308,69.24,97,100,2.53,overcast clouds
542,Jaisinghnagar,IN,2022-12-09 18:40:27,23.7,81.3833,53.78,46,9,2.48,clear sky
543,Oga,IT,2022-12-09 18:40:27,46.4631,10.347,30.74,98,100,0.89,light snow
544,Garmsar,IR,2022-12-09 18:40:28,35.2182,52.3409,45.77,52,8,3.74,clear sky
545,Mascota,MX,2022-12-09 18:40:28,20.5167,-104.7833,82.17,30,39,2.51,scattered clouds
546,Gao,ML,2022-12-09 18:40:29,16.6362,1.637,74.41,11,0,10.74,clear sky
547,Nacala,MZ,2022-12-09 18:40:29,-14.5428,40.6728,76.21,83,5,3.65,clear sky
548,Gurupi,BR,2022-12-09 18:40:29,-11.7292,-49.0686,79.7,77,100,7.36,light rain
549,Carballo,ES,2022-12-09 18:40:30,43.213,-8.691,50.07,90,99,10.63,overcast clouds
550,Hue,VN,2022-12-09 18:40:30,16.4667,107.6,69.91,100,75,3.44,broken clouds
551,Kabo,CF,2022-12-09 18:40:31,7.6994,18.629,77.43,21,26,5.46,scattered clouds
552,Kendari,ID,2022-12-09 18:40:31,-3.945,122.4989,74.48,93,98,3.58,overcast clouds
553,Wuwei,CN,2022-12-09 18:40:32,37.9281,102.6414,20.5,63,100,3.13,overcast clouds
554,Resistencia,AR,2022-12-09 18:35:53,-27.4606,-58.9839,102.18,42,40,8.05,light rain
555,Pangai,TO,2022-12-09 18:37:20,-19.8,-174.35,78.91,83,100,4.61,moderate rain
556,Bago,MM,2022-12-09 18:40:32,17.3367,96.4797,76.84,73,3,3.47,clear sky
557,Hervey Bay,AU,2022-12-09 18:40:33,-25.2986,152.8535,72.21,77,99,12.62,overcast clouds
558,Clemson,US,2022-12-09 18:38:28,34.6834,-82.8374,56.21,86,100,4.61,mist
559,Kaitangata,NZ,2022-12-09 18:40:34,-46.2817,169.8464,55.15,95,73,5.48,broken clouds
560,Sekoma,BW,2022-12-09 18:41:34,-24.4,23.8833,73.58,59,1,16.35,clear sky
561,Luderitz,NA,2022-12-09 18:41:35,-26.6481,15.1594,64.85,84,0,16.17,clear sky
562,Villa Rica,US,2022-12-09 18:41:35,33.7321,-84.9191,70.12,98,100,4.97,overcast clouds
563,Vanavara,RU,2022-12-09 18:41:36,60.34,102.2797,4.06,94,100,8.7,light snow
564,Oildale,US,2022-12-09 18:41:36,35.4197,-119.0195,56.77,62,0,6.91,haze
565,Novaya Lyalya,RU,2022-12-09 18:41:36,59.055,60.599,12.97,81,96,6.98,overcast clouds
566,Magadan,RU,2022-12-09 18:41:37,59.5667,150.8,0.5,85,99,7.16,overcast clouds
567,Zhangjiakou,CN,2022-12-09 18:41:37,40.81,114.8794,16.38,41,0,13.22,clear sky
568,Saint-Joseph,RE,2022-12-09 18:41:38,-21.3667,55.6167,75.58,83,24,11.27,light rain
569,Igdir,TR,2022-12-09 18:41:38,39.9237,44.045,40.93,81,75,4.61,broken clouds
570,Muzaffarabad,PK,2022-12-09 18:41:39,34.37,73.4711,50.23,72,100,5.79,overcast clouds
571,Vilcun,CL,2022-12-09 18:41:39,-38.65,-72.2333,66.94,45,75,9.33,light rain
572,Saint Austell,GB,2022-12-09 18:41:40,50.3383,-4.7658,36.16,80,20,8.05,few clouds
573,Gainesville,US,2022-12-09 18:38:40,29.6516,-82.3248,78.64,56,0,8.05,clear sky
574,Beian,NO,2022-12-09 18:41:40,63.6559,9.5683,25.02,74,0,8.05,clear sky
575,San Joaquin,US,2022-12-09 18:41:41,37.9333,-121.3011,56.53,82,40,6.91,haze
576,Australind,AU,2022-12-09 18:41:41,-33.2667,115.7167,51.89,88,3,6.33,clear sky
577,Korla,CN,2022-12-09 18:39:14,41.7597,86.1469,22.82,57,60,2.51,broken clouds
578,Santa Catalina,PH,2022-12-09 18:41:42,9.3337,122.8637,76.98,93,100,3.04,overcast clouds
579,Vao,NC,2022-12-09 18:41:42,-22.6667,167.4833,78.15,81,0,9.89,clear sky
580,Brandfort,ZA,2022-12-09 18:41:43,-28.7001,26.4597,65.61,75,21,6.11,light rain
581,Kampong Chhnang,KH,2022-12-09 18:41:43,12.1667,104.55,74.3,87,100,3.56,overcast clouds
582,Matara,LK,2022-12-09 18:41:44,5.9485,80.5353,75.96,90,100,8.14,moderate rain
583,Camalu,MX,2022-12-09 18:41:44,30.85,-116.0667,60.1,51,0,7.76,clear sky
584,Saint-Augustin,CA,2022-12-09 18:41:45,51.226,-58.6502,34.29,96,100,6.04,overcast clouds
585,Moroni,KM,2022-12-09 18:41:45,-11.7022,43.2551,79.72,76,70,2.82,broken clouds
586,Tawau,MY,2022-12-09 18:41:46,4.2498,117.8871,75.33,94,79,3.44,broken clouds
587,Guasdualito,VE,2022-12-09 18:41:46,7.2424,-70.7324,87.76,62,40,3.44,scattered clouds
588,Dharchula,IN,2022-12-09 18:41:46,29.85,80.5333,52.63,25,0,8.03,clear sky
589,Khandyga,RU,2022-12-09 18:41:47,62.6667,135.6,-28.98,100,100,2.17,overcast clouds
590,Summerville,US,2022-12-09 18:41:47,33.0185,-80.1757,59.81,91,100,10.36,overcast clouds
591,Miandrivazo,MG,2022-12-09 18:41:48,-19.5167,45.4667,80.56,74,26,3.71,moderate rain
592,Mahenge,TZ,2022-12-09 18:41:48,-8.6833,36.7167,69.78,59,11,2.35,few clouds
593,Kokopo,PG,2022-12-09 18:41:48,-4.352,152.2633,77.02,85,100,2.86,overcast clouds
594,Necochea,AR,2022-12-09 18:41:49,-38.5473,-58.7368,72.75,47,5,15.19,light rain
